packageName,url 
com.tiny.mef230bd272ea4e2f9f1fe6ba58abb754,['http://texasauto.com/inventory/newsearch/Used/']
com.aitype.android.theme.pg_afghanistan,"['http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649259902758', 'http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649259902758']"
com.touchpal.elthemes_electric_shock,"['http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649259925614', 'http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649259925614']"
com.futurepointindia.hindipanchang,"['http://service.futurepointindia.com/LeoMuhurtService/service.asmx/CallPanchangString?AyanCode=L&DOB=6%2F4%2F2022&LangName=Hindi&Latitude=23:10+N&Longitude=75:47+E&TCorStr=S&TOB=12:00:00&WebUrl=leostar.in&Zone=82:30+E&vCode=F3yGtJ6Sx4H9s2khfG7H52GlPBn3aZir9qmyX5Vwi', 'http://service.futurepointindia.com/gettimeZone/Service.asmx/GetTimeCorrAndZone?CountryCode=IN&DOB=6%2F4%2F2022&StateCode=MP&dLatitude=23.1793013&dLongitude=75.78490970000007', 'http://service.futurepointindia.com/LeoMuhurtService/service.asmx/CallPanchangString?AyanCode=L&DOB=6%2F4%2F2022&LangName=Hindi&Latitude=23:10+N&Longitude=75:47+E&TCorStr=S&TOB=12:00:00&WebUrl=leostar.in&Zone=82:30E&vCode=F3yGtJ6Sx4H9s2khfG7H52GlPBn3aZir9qmyX5Vwi', 'http://service.futurepointindia.com/LeoMuhurtService/service.asmx/CallPanchangMuhuratString?AyanCode=L&DOB=6%2F4%2F2022&LangName=Hindi&Latitude=23:10+N&Longitude=75:47+E&TCorStr=S&TOB=12:00:00&WebUrl=leostar.in&Zone=82:30E&vCode=F3yGtJ6Sx4H9s2khfG7H52GlPBn3aZir9qmyX5Vwi']"
com.touchpal.touchpal_skins_delicate_petals,"['http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649260418445', 'http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649260418445']"
com.sweetcherry.miguarimbadad66ff5,"['http://miguarimbaapp.com/admin/api.splash?activo=1&limite=3', 'http://miguarimbaapp.com/admin/api.banner?activo=1&limite=3', 'http://miguarimbaapp.com/admin/api.dias']"
tw.com.pcstore.vaecche,"['http://m.pcstore.com.tw/app//speed.php?t=1928', 'http://m.pcstore.com.tw/app/hm062250630/', 'http://m.pcstore.com.tw/js/app/jquery-2.1.1.min.js', 'http://m.pcstore.com.tw/js/app/jquery.mobile-1.4.2.js', 'http://m.pcstore.com.tw/js/app/tool.min.js?v=d60e7cf51.0.25', 'http://m.pcstore.com.tw/js/app/swiper.min.js', 'http://m.pcstore.com.tw/js/app/jquery.ajax-retry.min.js']"
com.appsvision.chibbysdiner,"['http://appsvision.fr:8080/websitebuilder2.6/Services/GetParametrageAccount.aspx', 'http://appsvision.fr:8080/websitebuilder2.6/Services/GetParametrageAccount.aspx', 'http://appsvision.fr/clients/Images/logo_manager.png?rand=5337']"
com.lenstag.app,['http://www.google-analytics.com/__utm.gif?utmwv=4.3&utmn=972736610&utmhn=false&utmcs=UTF-8&utmul=en-us&utmdt=mobile_start_page&utmhid=731183588&utmp=%2Fandroidapp&utmac=UA-38932214-1&utmcc=__utma%3D26226166.1604586775.1649261010116.1649261010116.1649261010116.1%3B%2B__utmz%3D26226166.1649261010116.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B%2B__utmc%3D26226166%3B%2B__utmb%3D26226166.1.10.1649261010116%3B']
com.touchpal.suthemes_pleasures_of_life,"['http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649261168652', 'http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649261168652']"
com.wVyikroykidlyanachinayuschih,"['http://goto.firstmkb.ru/yds57B?keyword=vykrojki', 'http://goto.firstmkb.ru/yds57B?keyword=vykrojki', 'http://splash.appsgeyser.com/?widgetid=2763489&guid=eefa4d04-9da2-4843-a08d-0fb81507b596&v=1.44&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android&action=onstart', 'http://splash.appsgeyser.com/?widgetid=2763489&guid=eefa4d04-9da2-4843-a08d-0fb81507b596&v=1.44&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android&action=onstart', 'http://ads.appsgeyser.com/?widgetid=2763489&guid=eefa4d04-9da2-4843-a08d-0fb81507b596&v=1.44&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android', 'http://ads.appsgeyser.com/?widgetid=2763489&guid=eefa4d04-9da2-4843-a08d-0fb81507b596&v=1.44&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android', 'http://stat.appsgeyser.com/impression.php?fs=1&guid=eefa4d04-9da2-4843-a08d-0fb81507b596&banner_id=56311&widget_id=2763489&ip=185.39.64.14&country=DE&uniqid=624dbb6707f0c&net_name_FS=appnext&v=1.44&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&r=1649261415', 'http://stat.appsgeyser.com/click_statistics.php?action=version_check_vast_2&wdid=2763489&uniqid=624dbb6707f0c&guid=eefa4d04-9da2-4843-a08d-0fb81507b596&v=1.44&bannerid=56311&country=DE&ip=185.39.64.14&details=isDefined%3A%20true', 'http://stat.appsgeyser.com/click_statistics.php?action=size_check_splash_20000_5&wdid=2763489&uniqid=624dbb6707f0c&guid=eefa4d04-9da2-4843-a08d-0fb81507b596&v=1.44&bannerid=56311&country=DE&ip=185.39.64.14&details=isZero%3A%20true&url=Mozilla%2F5.0%20(Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36', 'http://ads.appsgeyser.com/favicon.ico', 'http://splash.appsgeyser.com/favicon.ico', 'http://stat.appsgeyser.com/click_statistics.php?action=size_check_splash_20000_5&wdid=2763489&uniqid=624dbb6707f0c&guid=eefa4d04-9da2-4843-a08d-0fb81507b596&v=1.44&bannerid=56311&country=DE&ip=185.39.64.14&details=isZero%3A%20true%3B%20isZero%3A%20false&url=Mozilla%2F5.0%20(Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36', 'http://stat.appsgeyser.com/click_statistics.php?action=size_check_splash_20000_5&wdid=2763489&uniqid=624dbb6707f0c&guid=eefa4d04-9da2-4843-a08d-0fb81507b596&v=1.44&bannerid=56311&country=DE&ip=185.39.64.14&details=isZero%3A%20true%3B%20isZero%3A%20false&url=Mozilla%2F5.0%20(Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36', 'http://stat.appsgeyser.com/click_statistics.php?action=size_check_splash_20000_5&wdid=2763489&uniqid=624dbb6707f0c&guid=eefa4d04-9da2-4843-a08d-0fb81507b596&v=1.44&bannerid=56311&country=DE&ip=185.39.64.14&details=isZero%3A%20true%3B%20isZero%3A%20false&url=Mozilla%2F5.0%20(Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36', 'http://ads.appsgeyser.com/?widgetid=2763489&guid=eefa4d04-9da2-4843-a08d-0fb81507b596&v=1.44&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android', 'http://ads.appsgeyser.com/?widgetid=2763489&guid=eefa4d04-9da2-4843-a08d-0fb81507b596&v=1.44&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android', 'http://ads.appsgeyser.com/favicon.ico']"
com.wSimplyThinking,"['http://www.simplyeasythinking.com/2016/01/6-easy-ways-to-make-any-room-more.html', 'http://www.simplyeasythinking.com/2016/01/6-easy-ways-to-make-any-room-more.html', 'http://splash.appioapp.com/?widgetid=2494512&guid=b8efe46a-a23c-41e2-bf1a-fc16cc502edc&v=1.20&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android&action=onstart', 'http://splash.appioapp.com/?widgetid=2494512&guid=b8efe46a-a23c-41e2-bf1a-fc16cc502edc&v=1.20&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android&action=onstart']"
com.jb.gosms.theme.elthemes_pink_dreams,"['http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649261591019', 'http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649261591019']"
com.touchpal.freshlight_rap_battle,"['http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649261614899', 'http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649261614899']"
uk.co.noonlayer.gpcomm,"['http://noonlayer.co.uk/guineapig/image1.php', 'http://noonlayer.co.uk/guineapig/form.html', 'http://www.google-analytics.com/analytics.js']"
com.jb.gokeyboard.theme.keythemes_good_morning,"['http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649261667107', 'http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649261667107']"
com.mediaus.event52,"['http://mediaus.mobi/ata2016_Client/img/ata.png', 'http://mediaus.mobi:40400/anv/info', 'http://www.atausa.org/Content/images/fevicon.ico', 'http://www.atausa.org/Content/images/fevicon.ico', 'http://mediaus.mobi/ata2016_Client/img/page_elements/bb_button-arrow.png', 'http://mediaus.mobi/ata2016_Client/img/bg_960.png', 'http://mediaus.mobi/ata2016_Client/img/ANV_Logo_2012.png']"
com.touchpal.otheme_sweet_candour,"['http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649261810699', 'http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649261810699']"
com.touchpal.playerthemes_hand_painted,"['http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649261862569', 'http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649261862569']"
com.touchpal.touchpal_skins_leopard_baby,"['http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649261964456', 'http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649261964456']"
com.app.app9e185d1ccdf8,"['http://snappy.appypie.com/media/user_space/9e185d1ccdf8/background/nature_081.jpg', 'http://snappy.appypie.com/services/angular-soap']"
com.jb.gokeyboard.theme.keythemes_spirit_wolf,"['http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649262468842', 'http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649262468842']"
com.project.max.webviewapp,['http://www.sprawdzrzad.pl/5kCGmNPbHAGhakQf/data8/url_dokumenty_komisje.js']
com.mobincube.drpatkars_apple_cider_vinegar.sc_3KM4G4,"['http://www.applecidervinegarwithmother.com/', 'http://www.applecidervinegarwithmother.com/', 'http://www.applecidervinegarwithmother.com/']"
com.niceapps1.noticiasdesinaloa,"['http://ajax.googleapis.com/ajax/libs/jquery/1/jquery.js', 'http://ajax.googleapis.com/ajax/libs/jquery/1/jquery.js']"
com.jb.gokeyboard.theme.gothemes_greenish_ocean,"['http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649262761956', 'http://os.scmpacdn.com/files/mobile/0.9.2/offerwall_site/fallback/?sdk=1&fallback=1&ts=1649262761956']"
com.dinafitriyani.akibatkufurnikmat,"['http://www.dinafitriyani.com/2016/05/akibat-kufur-nikmat-halaman-1.html', 'http://www.dinafitriyani.com/2016/05/akibat-kufur-nikmat-halaman-1.html']"
com.itm.evoter,['http://img.youtube.com/vi/Byj_BJ8s-ag/sddefault.jpg']
